"Country","Country__URI","Region","Region__URI","City","City__URI"
"United Statess","http://dbpedia.org/resource/United_States","Nebraskaa","http://dbpedia.org/resource/Nebraska,_United_States","Cambridge","http://dbpedia.org/resource/Cambridge,_Nebraska"
"United States","http://dbpedia.org/resource/United_States","New Yorkk","http://dbpedia.org/resource/New_York","Cambridge","http://dbpedia.org/resource/Cambridge,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Cambridge","http://dbpedia.org/resource/Cambridge,_Ohio"
"Canadaa","http://dbpedia.org/resource/Canada","Ontarioo","http://dbpedia.org/resource/Ontario,_Canada","Cambridge","http://dbpedia.org/resource/Cambridge,_Ontario"
"Jamaicaa","http://dbpedia.org/resource/Jamaica","St Jamess","http://dbpedia.org/resource/Saint_James_Parish,_Jamaica","Cambridge","http://dbpedia.org/resource/Cambridge,_Jamaica"
"Australiaa","http://dbpedia.org/resource/Australia","Tasmania","http://dbpedia.org/resource/Tasmania,_Australia","Cambridge","http://dbpedia.org/resource/Cambridge,_Tasmania"
"New Zealand","http://dbpedia.org/resource/New_Zealand","Waikatoo","http://dbpedia.org/resource/Waikato,_New_Zealand","Cambridge","http://dbpedia.org/resource/Cambridge,_Waikato"
"United Statess","http://dbpedia.org/resource/United_States","Wisconsinn","http://dbpedia.org/resource/Wisconsin,_United_States","Cambridge","http://dbpedia.org/resource/Cambridge,_Wisconsin"
"United Statess","http://dbpedia.org/resource/United_States","Alabamaa","http://dbpedia.org/resource/Alabama,_United_States","Camden","http://dbpedia.org/resource/Camden,_Alabama"
"United States","http://dbpedia.org/resource/United_States","Arkannsas","http://dbpedia.org/resource/Arkansas,_United_States","Camden","http://dbpedia.org/resource/Camden,_Arkansas"
"United Sttates","http://dbpedia.org/resource/United_States","Delawaree","http://dbpedia.org/resource/Delaware,_United_States","Camden","http://dbpedia.org/resource/Camden,_Delaware"
"United Stattes","http://dbpedia.org/resource/United_States","MMaine","http://dbpedia.org/resource/Maine,_United_States","Camden","http://dbpedia.org/resource/Camden,_Maine"
"United States","http://dbpedia.org/resource/United_States","Neew Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Camden","http://dbpedia.org/resource/Camden,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Camden","http://dbpedia.org/resource/Camden,_New_York"
"United States","http://dbpedia.org/resource/United_States","North Carolina","http://dbpedia.org/resource/North_Carolina,_United_States","Camden","http://dbpedia.org/resource/Camden,_North_Carolina"
"United Statess","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Camden","http://dbpedia.org/resource/Camden,_Ohio"
"United States","http://dbpedia.org/resource/United_States","South Carolinaa","http://dbpedia.org/resource/South_Carolina,_United_States","Camden","http://dbpedia.org/resource/Camden,_South_Carolina"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Camden","http://dbpedia.org/resource/Camden,_Tennessee"
"Italyy","http://dbpedia.org/resource/Italy","Lombardyy","http://dbpedia.org/resource/Lombardy,_Italy","Como","http://dbpedia.org/resource/Como,_Lombardy"
"United Statess","http://dbpedia.org/resource/United_States","Missiissippi","http://dbpedia.org/resource/Mississippi,_United_States","Como","http://dbpedia.org/resource/Como,_Mississippi"
"Australiaa","http://dbpedia.org/resource/Australia","Neww South Wales","http://dbpedia.org/resource/New_South_Wales,_Australia","Como","http://dbpedia.org/resource/Como,_New_South_Wales"
"Australiaa","http://dbpedia.org/resource/Australia","Western Australiaa","http://dbpedia.org/resource/Western_Australia,_Australia","Como","http://dbpedia.org/resource/Como,_Western_Australia"
"United States","http://dbpedia.org/resource/United_States","Wisconsin","http://dbpedia.org/resource/Wisconsin,_United_States","Como","http://dbpedia.org/resource/Como,_Wisconsin"
"United States","http://dbpedia.org/resource/United_States","Californiaa","http://dbpedia.org/resource/California,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_California"
"United Statess","http://dbpedia.org/resource/United_States","Georgiaa","http://dbpedia.org/resource/Georgia,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Georgia"
"Irelandd","http://dbpedia.org/resource/Ireland","Leinster","http://dbpedia.org/resource/Leinster","Dublin","http://dbpedia.org/resource/Dublin"
"United Statess","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_New_Hampshire"
"United Statess","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Ohio"
"United Statees","http://dbpedia.org/resource/United_States","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Pennsylvania"
"United States","http://dbpedia.org/resource/United_States","Texass","http://dbpedia.org/resource/Texas,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Texas"
"United Statess","http://dbpedia.org/resource/United_States","Virginiaa","http://dbpedia.org/resource/Virginia,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Virginia"
"United States","http://dbpedia.org/resource/United_States","Alabaama","http://dbpedia.org/resource/Alabama,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Alabama"
"United States","http://dbpedia.org/resource/United_States","Georgia","http://dbpedia.org/resource/Georgia,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Georgia"
"United States","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Illinois"
"United Statess","http://dbpedia.org/resource/United_States","Indianaa","http://dbpedia.org/resource/Indiana,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Indiana"
"United States","http://dbpedia.org/resource/United_States","Massachusetts","http://dbpedia.org/resource/Massachusetts,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Massachusetts"
"United States","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Missouri"
"United States","http://dbpedia.org/resource/United_States","Montanaa","http://dbpedia.org/resource/Montana,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Montana"
"Australiaa","http://dbpedia.org/resource/Australia","New South Wales","http://dbpedia.org/resource/New_South_Wales,_Australia","Hamilton","http://dbpedia.org/resource/Hamilton,_New_South_Wales"
"United Statess","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Hamilton","http://dbpedia.org/resource/Hamilton,_New_York"
"United States","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Ohio"
"Canadaa","http://dbpedia.org/resource/Canada","Ontario","http://dbpedia.org/resource/Ontario,_Canada","Hamilton","http://dbpedia.org/resource/Hamilton,_Ontario"
"United Kingdomm","http://dbpedia.org/resource/United_Kingdom","Scotland","http://dbpedia.org/resource/Scotland","Hamilton","http://dbpedia.org/resource/Hamilton,_Scotland"
"United Statess","http://dbpedia.org/resource/United_States","TTexas","http://dbpedia.org/resource/Texas,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Texas"
"Australia","http://dbpedia.org/resource/Australia","Victoriaa","http://dbpedia.org/resource/Victoria,_Australia","Hamilton","http://dbpedia.org/resource/Hamilton,_Victoria"
"New Zealandd","http://dbpedia.org/resource/New_Zealand","Waikatoo","http://dbpedia.org/resource/Waikato,_New_Zealand","Hamilton","http://dbpedia.org/resource/Hamilton,_New_Zealand"
"United Statess","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Illinois"
"Unnited States","http://dbpedia.org/resource/United_States","Massachusettss","http://dbpedia.org/resource/Massachusetts,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Massachusetts"
"United States","http://dbpedia.org/resource/United_States","Misssouri","http://dbpedia.org/resource/Missouri,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Missouri"
"Unnited States","http://dbpedia.org/resource/United_States","New Hampshire","http://dbpedia.org/resource/New_Hampshire,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_New_Hampshire"
"United States","http://dbpedia.org/resource/United_States","New Jerseyy","http://dbpedia.org/resource/New_Jersey,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_New_Jersey"
"Uniteed States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Kingston","http://dbpedia.org/resource/Kingston,_New_York"
"Unnited States","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Oklahomaa","http://dbpedia.org/resource/Oklahoma,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Oklahoma"
"Canada","http://dbpedia.org/resource/Canada","OOntario","http://dbpedia.org/resource/Ontario,_Canada","Kingston","http://dbpedia.org/resource/Kingston,_Ontario"
"New Zealandd","http://dbpedia.org/resource/New_Zealand","OOtago","http://dbpedia.org/resource/Otago,_New_Zealand","Kingston","http://dbpedia.org/resource/Kingston,_New_Zealand"
"United Statess","http://dbpedia.org/resource/United_States","Pennsylvania","http://dbpedia.org/resource/Pennsylvania,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Pennsylvania"
"United Sttates","http://dbpedia.org/resource/United_States","Rhode Island","http://dbpedia.org/resource/Rhode_Island,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Rhode_Island"
"AAustralia","http://dbpedia.org/resource/Australia","South Australia","http://dbpedia.org/resource/South_Australia","Kingston","http://dbpedia.org/resource/Kingston_SE"
"Australia","http://dbpedia.org/resource/Australia","Tasmaniaa","http://dbpedia.org/resource/Tasmania,_Australia","Kingston","http://dbpedia.org/resource/Kingston,_Tasmania"
"United Sttates","http://dbpedia.org/resource/United_States","Tennesssee","http://dbpedia.org/resource/Tennessee,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Tennessee"
"United SStates","http://dbpedia.org/resource/United_States","Washington","http://dbpedia.org/resource/Washington_(state)","Kingston","http://dbpedia.org/resource/Kingston,_Washington"
"United States","http://dbpedia.org/resource/United_States","Illinoiss","http://dbpedia.org/resource/Illinois,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Illinois"
"United Statess","http://dbpedia.org/resource/United_States","Indianaa","http://dbpedia.org/resource/Indiana,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Indiana"
"United Statess","http://dbpedia.org/resource/United_States","Kenttucky","http://dbpedia.org/resource/Kentucky,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Mainee","http://dbpedia.org/resource/Maine,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Maine"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Missouri"
"Unitted States","http://dbpedia.org/resource/United_States","New Hampshire","http://dbpedia.org/resource/New_Hampshire,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_New_Hampshire"
"United Sttates","http://dbpedia.org/resource/United_States","New Jerseyy","http://dbpedia.org/resource/New_Jersey,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_New_Jersey"
"United Statess","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Ohio"
"United Statess","http://dbpedia.org/resource/United_States","Oregon","http://dbpedia.org/resource/Oregon,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Oregon"
"United States","http://dbpedia.org/resource/United_States","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Pennsylvania"
"United Statess","http://dbpedia.org/resource/United_States","Tennesssee","http://dbpedia.org/resource/Tennessee,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Virginia","http://dbpedia.org/resource/Virginia,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Virginia"
"United Statess","http://dbpedia.org/resource/United_States","Connecticut","http://dbpedia.org/resource/Connecticut,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Connecticut"
"United Statess","http://dbpedia.org/resource/United_States","IIowa","http://dbpedia.org/resource/Iowa,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Iowa"
"Porttugal","http://dbpedia.org/resource/Portugal","Lisbonn","http://dbpedia.org/resource/Lisbon_District","Lisbon","http://dbpedia.org/resource/Lisbon"
"United Statess","http://dbpedia.org/resource/United_States","MMaine","http://dbpedia.org/resource/Maine,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Maine"
"United Statess","http://dbpedia.org/resource/United_States","North Dakkota","http://dbpedia.org/resource/North_Dakota,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_North_Dakota"
"Uniteed States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Arkansas","http://dbpedia.org/resource/Arkansas,_United_States","London","http://dbpedia.org/resource/London,_Arkansas"
"United States","http://dbpedia.org/resource/United_States","California","http://dbpedia.org/resource/California,_United_States","London","http://dbpedia.org/resource/London,_California"
"United Kingdomm","http://dbpedia.org/resource/United_Kingdom","Englandd","http://dbpedia.org/resource/England,_United_Kingdom","London","http://dbpedia.org/resource/London"
"UUnited States","http://dbpedia.org/resource/United_States","Kentuucky","http://dbpedia.org/resource/Kentucky,_United_States","London","http://dbpedia.org/resource/London,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","London","http://dbpedia.org/resource/London,_Ohio"
"Canada","http://dbpedia.org/resource/Canada","Ontario","http://dbpedia.org/resource/Ontario,_Canada","London","http://dbpedia.org/resource/London,_Ontario"
"Sppain","http://dbpedia.org/resource/Spain","AAragon","http://dbpedia.org/resource/Aragon,_Spain","Luna","http://dbpedia.org/resource/Luna,_Aragon"
"Philippiness","http://dbpedia.org/resource/Philippines","Bicoll","http://dbpedia.org/resource/Bicol_Region","Luna",""
"Philippines","http://dbpedia.org/resource/Philippines","Cagayan Valley","http://dbpedia.org/resource/Cagayan_Valley","Luna","http://dbpedia.org/resource/Luna,_Isabela"
"Phiilippines","http://dbpedia.org/resource/Philippines","Caragaa","http://dbpedia.org/resource/Caraga","Luna","http://dbpedia.org/resource/General_Luna,_Surigao_del_Norte"
"Romania","http://dbpedia.org/resource/Romania","Clujj","http://dbpedia.org/resource/Cluj-Napoca","Luna","http://dbpedia.org/resource/Luna,_Cluj"
"Philippines","http://dbpedia.org/resource/Philippines","Ilocoss","http://dbpedia.org/resource/Ilocos_Region","Luna",""
"Philippinees","http://dbpedia.org/resource/Philippines","Western Visayas","http://dbpedia.org/resource/Western_Visayas","Luna",""
"United States","http://dbpedia.org/resource/United_States","Connecticut","http://dbpedia.org/resource/Connecticut,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Connecticut"
"United Kingdom","http://dbpedia.org/resource/United_Kingdom","Englaand","http://dbpedia.org/resource/England,_United_Kingdom","Manchester","http://dbpedia.org/resource/Manchester,_England"
"United States","http://dbpedia.org/resource/United_States","Georrgia","http://dbpedia.org/resource/Georgia,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Georgia"
"United Statess","http://dbpedia.org/resource/United_States","Iowaa","http://dbpedia.org/resource/Iowa,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Iowa"
"United States","http://dbpedia.org/resource/United_States","Kentucky","http://dbpedia.org/resource/Kentucky,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Mainee","http://dbpedia.org/resource/Maine,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Maine"
"United States","http://dbpedia.org/resource/United_States","Maryland","http://dbpedia.org/resource/Maryland,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Maryland"
"United States","http://dbpedia.org/resource/United_States","Michigann","http://dbpedia.org/resource/Michigan,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Michigan"
"United Statess","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Missouri"
"United States","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire"
"United States","http://dbpedia.org/resource/United_States","New Yoork","http://dbpedia.org/resource/New_York","Manchester","http://dbpedia.org/resource/Manchester,_New_York"
"United  States","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Ohio"
"Uniited States","http://dbpedia.org/resource/United_States","Pennsylvannia","http://dbpedia.org/resource/Pennsylvania,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Pennsylvania"
"Unitedd States","http://dbpedia.org/resource/United_States","Tennesseee","http://dbpedia.org/resource/Tennessee,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Washingtonn","http://dbpedia.org/resource/Washington_(state)","Manchester","http://dbpedia.org/resource/Manchester,_Washington"
"United Sttates","http://dbpedia.org/resource/United_States","Wisconsiin","http://dbpedia.org/resource/Wisconsin,_United_States","Manchester",""
"Saudi  Arabia","http://dbpedia.org/resource/Saudi_Arabia","Al Madinah al Munawwarah","http://dbpedia.org/resource/Al_Madinah_Region","Medina","http://dbpedia.org/resource/Medina"
"Colombiaa","http://dbpedia.org/resource/Colombia","Cundinamarcaa","http://dbpedia.org/resource/Cundinamarca_Department","Medina","http://dbpedia.org/resource/Medina,_Cundinamarca"
"Mexico","http://dbpedia.org/resource/Mexico","Guanajuuato","http://dbpedia.org/resource/Guanajuato","Medina","http://dbpedia.org/resource/Medina,_Guanajuato"
"Braziil","http://dbpedia.org/resource/Brazil","Minas Geraiis","http://dbpedia.org/resource/Minas_Gerais","Medina","http://dbpedia.org/resource/Medina,_Minas_Gerais"
"United Statess","http://dbpedia.org/resource/United_States","Minnesota","http://dbpedia.org/resource/Minnesota,_United_States","Medina","http://dbpedia.org/resource/Medina,_Minnesota"
"United Statess","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Medina","http://dbpedia.org/resource/Medina,_New_York"
"Philippiness","http://dbpedia.org/resource/Philippines","Northern Mindanaoo","http://dbpedia.org/resource/Northern_Mindanao","Medina",""
"Unitedd States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Medina","http://dbpedia.org/resource/Medina,_Ohio"
"United Statess","http://dbpedia.org/resource/United_States","Tennesseee","http://dbpedia.org/resource/Tennessee,_United_States","Medina","http://dbpedia.org/resource/Medina,_Tennessee"
"United Statess","http://dbpedia.org/resource/United_States","Texass","http://dbpedia.org/resource/Texas,_United_States","Medina","http://dbpedia.org/resource/Medina_County,_Texas"
"Uniited States","http://dbpedia.org/resource/United_States","Washinggton","http://dbpedia.org/resource/Washington_(state)","Medina","http://dbpedia.org/resource/Medina,_Washington"
"Australiaa","http://dbpedia.org/resource/Australia","Western Australia","http://dbpedia.org/resource/Western_Australia,_Australia","Medina","http://dbpedia.org/resource/Medina,_Western_Australia"
"United States","http://dbpedia.org/resource/United_States","IIllinois","http://dbpedia.org/resource/Illinois,_United_States","Milan","http://dbpedia.org/resource/Milan,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Indianaa","http://dbpedia.org/resource/Indiana,_United_States","Milan","http://dbpedia.org/resource/Milan,_Indiana"
"Italyy","http://dbpedia.org/resource/Italy","Lommbardy","http://dbpedia.org/resource/Lombardy,_Italy","Milan","http://dbpedia.org/resource/Milan"
"United States","http://dbpedia.org/resource/United_States","Michiggan","http://dbpedia.org/resource/Michigan,_United_States","Milan","http://dbpedia.org/resource/Milan,_Michigan"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Milan","http://dbpedia.org/resource/Milan,_Missouri"
"United States","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Milan","http://dbpedia.org/resource/Milan,_New_Hampshire"
"United Statess","http://dbpedia.org/resource/United_States","New Mexico","http://dbpedia.org/resource/New_Mexico,_United_States","Milan","http://dbpedia.org/resource/Milan,_New_Mexico"
"United States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Milan","http://dbpedia.org/resource/Milan,_Ohio"
"United Statess","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Milan","http://dbpedia.org/resource/Milan,_Tennessee"
"Colombiaa","http://dbpedia.org/resource/Colombia","Caqueta","http://dbpedia.org/resource/Caquetá_Department","Milán","http://dbpedia.org/resource/Milán,_Caquetá"
"United Statess","http://dbpedia.org/resource/United_States","Arkansass","http://dbpedia.org/resource/Arkansas,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Arkansas"
"France","http://dbpedia.org/resource/France","Corsica","http://dbpedia.org/resource/Corsica,_France","Monticello","http://dbpedia.org/resource/Monticello,_Haute-Corse"
"United States","http://dbpedia.org/resource/United_States","Floridaa","http://dbpedia.org/resource/Florida,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Florida"
"United Stattes","http://dbpedia.org/resource/United_States","Georrgia","http://dbpedia.org/resource/Georgia,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Georgia"
"United Statess","http://dbpedia.org/resource/United_States","Illinoiss","http://dbpedia.org/resource/Illinois,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Indiana","http://dbpedia.org/resource/Indiana,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Indiana"
"United Statess","http://dbpedia.org/resource/United_States","Iowa","http://dbpedia.org/resource/Iowa,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Iowa"
"United States","http://dbpedia.org/resource/United_States","Kentucky","http://dbpedia.org/resource/Kentucky,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Kentucky"
"Italy","http://dbpedia.org/resource/Italy","Lombardy","http://dbpedia.org/resource/Lombardy,_Italy","Monticello","http://dbpedia.org/resource/Monticello_Brianza"
"United Statess","http://dbpedia.org/resource/United_States","Louuisiana","http://dbpedia.org/resource/Louisiana,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Louisiana"
"United Stattes","http://dbpedia.org/resource/United_States","Minnesotaa","http://dbpedia.org/resource/Minnesota,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Minnesota"
"United States","http://dbpedia.org/resource/United_States","Mississippi","http://dbpedia.org/resource/Mississippi,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Mississippi"
"United States","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Missouri"
"Unitedd States","http://dbpedia.org/resource/United_States","New Yorkk","http://dbpedia.org/resource/New_York","Monticello","http://dbpedia.org/resource/Monticello,_New_York"
"United States","http://dbpedia.org/resource/United_States","Utah","http://dbpedia.org/resource/Utah,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Utah"
"United States","http://dbpedia.org/resource/United_States","Wisconnsin","http://dbpedia.org/resource/Wisconsin,_United_States","Monticello",""
"Italy","http://dbpedia.org/resource/Italy","Campaniaa","http://dbpedia.org/resource/Campania","Naples","http://dbpedia.org/resource/Naples"
"United States","http://dbpedia.org/resource/United_States","Florrida","http://dbpedia.org/resource/Florida,_United_States","Naples","http://dbpedia.org/resource/Naples,_Florida"
"United Statess","http://dbpedia.org/resource/United_States","New Yoork","http://dbpedia.org/resource/New_York","Naples","http://dbpedia.org/resource/Naples,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","Texass","http://dbpedia.org/resource/Texas,_United_States","Naples","http://dbpedia.org/resource/Naples,_Texas"
"United States","http://dbpedia.org/resource/United_States","Utah","http://dbpedia.org/resource/Utah,_United_States","Naples","http://dbpedia.org/resource/Naples,_Utah"
"United Statees","http://dbpedia.org/resource/United_States","Callifornia","http://dbpedia.org/resource/California,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_California"
"United SStates","http://dbpedia.org/resource/United_States","Florida","http://dbpedia.org/resource/Florida,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Florida"
"United States","http://dbpedia.org/resource/United_States","Iowaa","http://dbpedia.org/resource/Iowa,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Iowa"
"United  States","http://dbpedia.org/resource/United_States","Mainee","http://dbpedia.org/resource/Maine,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Maine"
